VFID,prefix,RA,DEC,vr,FLUX_AP06_FUV,FLUX_AP06_NUV,FLUX_AP06_G,FLUX_AP06_R,FLUX_AP06_Z,FLUX_AP06_W1,FLUX_AP06_W2,FLUX_AP06_W3,FLUX_AP06_W4,FLUX_IVAR_AP06_FUV,FLUX_IVAR_AP06_NUV,FLUX_IVAR_AP06_G,FLUX_IVAR_AP06_R,FLUX_IVAR_AP06_Z,FLUX_IVAR_AP06_W1,FLUX_IVAR_AP06_W2,FLUX_IVAR_AP06_W3,FLUX_IVAR_AP06_W4,logMstar,logSFR,logmass,logsfr
133,VFID0133-NGC6237,251.59164,70.3587684,1131.6,303.15045166015625,635.4275512695312,3101.67724609375,4384.28955078125,3127.30029296875,2175.64892578125,1069.5611572265625,1344.1669921875,3437.655029296875,0.024503400549292564,0.05520910397171974,0.16030415892601013,0.07856819778680801,0.02480074018239975,0.06927936524152756,0.02097931131720543,0.00011417317728046328,4.444639216671931e-06,8.402089350572096,-1.3512497873019806,8.76,-0.94
134,VFID0134-UGC07490,186.10368300000002,70.3342222,465.79998779296875,0.0,0.0,1640.9251708984375,2620.175048828125,1490.778564453125,1027.5721435546875,491.18255615234375,924.2440185546875,1186.3406982421875,0.0,0.0,2.357348918914795,0.8687143325805664,0.08361172676086426,0.20986637473106384,0.07442566007375717,0.00030598966986872256,1.2194716873636935e-05,7.510545010206612,-2.5101820916985496,8.73,-2.08
135,VFID0135-UGC10669,255.10935,70.290901,441.79998779296875,-4.139655113220215,24.89838409423828,325.0076904296875,472.7010803222656,37.14231491088867,171.3168487548828,100.39188385009766,-206.61248779296875,-582.5430908203125,0.40169572830200195,0.5090821385383606,0.6345459222793579,0.3368464708328247,0.04340913146734238,0.33602532744407654,0.08481539040803909,0.0005254336283542216,2.0531682821456343e-05,6.976120618299816,-4.300075597257523,,
136,VFID0136-KAZ201,275.7223425,70.2253535,1506.1,0.0,0.0,157.59939575195312,232.41343688964844,232.81085205078125,162.7928009033203,93.69446563720703,196.1664276123047,433.78021240234375,0.0,0.0,5.470418930053711,1.6040059328079224,0.18338879942893982,1.0550557374954224,0.3120426535606384,0.003305471735075116,0.00012963022163603455,7.718003168267018,-2.2698639960033224,,
137,VFID0137-UGC05688,157.60279200000002,70.0515889,1920.1,95.84248352050781,133.7149658203125,618.503173828125,907.1038208007812,671.4357299804688,424.81488037109375,244.4250946044922,781.152587890625,1138.1083984375,0.5713590979576111,2.205406904220581,5.493763446807861,1.5153650045394897,0.508884072303772,0.5134294033050537,0.17237040400505066,0.000981210614554584,3.1175484764389694e-05,8.366236123718293,-1.2875186621980812,9.42,-0.55
138,VFID0138-KAZ055,239.9878755,69.9960833,989.0,43.76228332519531,73.43091583251953,410.6940612792969,583.5064086914062,659.4932250976562,282.44140625,152.38087463378906,79.47955322265625,159.7176971435547,0.06159375607967377,0.0956416204571724,4.351115703582764,2.1909215450286865,0.6593195796012878,1.0798799991607666,0.4259834289550781,0.0040929424576461315,0.0001637552777538076,7.789580712164425,-2.248720896016658,,
139,VFID0139-UGC04378,126.37185,69.899696,2225.0,69.8431396484375,79.75688934326172,395.86480712890625,610.3967895507812,485.6640319824219,425.04608154296875,200.4770965576172,831.4984130859375,3311.432861328125,0.02407260797917843,0.03862368315458298,0.454863965511322,0.10438315570354462,0.032939061522483826,0.08993364125490189,0.021766696125268936,4.705903847934678e-05,1.912726247610408e-06,8.385784958843336,-1.5005878743277246,,
140,VFID0140-UGC10609,253.238235,69.882202,1279.0,16.264867782592773,40.91200637817383,334.0351257324219,480.33966064453125,394.23419189453125,237.87501525878906,126.98880767822266,-78.00910949707031,55.35789489746094,0.32899150252342224,0.4714992940425873,1.7079519033432007,1.142371416091919,0.19844427704811096,0.6835755109786987,0.19796447455883026,0.0010266101453453302,3.9842150727054104e-05,7.888348010178049,-2.586700235918748,,
141,VFID0141-UGC06711,176.123958,69.7297778,2703.4,333.0933532714844,424.9835205078125,2505.80908203125,3797.8232421875,4683.033203125,3006.12646484375,1822.1270751953125,8787.140625,10570.8095703125,0.009030042216181755,0.04033305495977402,1.2784180641174316,0.35208624601364136,0.2081158608198166,0.13949644565582275,0.06968220323324203,0.0005449965829029679,2.1692207155865617e-05,9.464638559095032,-0.43949558480494333,9.46,-0.46
142,VFID0142-UGC05809,160.36000049999998,69.7061111,2972.3,-12.275182723999023,-8.019793510437012,211.18966674804688,368.38031005859375,443.1491394042969,300.1625671386719,150.36111450195312,-244.25404357910156,-810.267578125,0.3592633306980133,0.3431677520275116,0.8609561324119568,0.2202211320400238,0.02913263998925686,0.14935556054115295,0.03661732375621796,0.00011591480870265514,4.618340881279437e-06,8.773127924033334,-1.9535048356652918,8.93,
143,VFID0143-UGC06378,170.529897,69.6336709,1307.3,195.61207580566406,288.3393249511719,1266.0093994140625,1888.931884765625,1724.37646484375,1115.5020751953125,653.3884887695312,908.4805297851562,2915.720947265625,0.01608102209866047,0.031479448080062866,1.4578896760940552,0.6482059359550476,0.14315643906593323,0.20532755553722382,0.06737427413463593,0.00028855749405920506,1.1712245395756327e-05,8.253095585849032,-1.0283531179356933,8.77,-1.0
144,VFID0144-UGC03580,103.8786255,69.5629722,1206.1,0.0,0.0,7149.77685546875,12316.2734375,12066.025390625,7193.90966796875,4348.919921875,19248.33984375,18354.1640625,0.0,0.0,0.4886940121650696,0.164717435836792,0.032271821051836014,0.038987234234809875,0.015197288244962692,5.639006303681526e-06,1.930983728470892e-07,9.553518940148969,-2.0594337135099097,9.74,-0.51
145,VFID0145-NGC4120,182.129217,69.5448873,2246.3,0.0,0.0,2771.038818359375,4497.998046875,5278.17333984375,3531.6904296875,2039.9200439453125,6267.98681640625,11243.7646484375,0.0,0.0,0.2600560784339905,0.06475455313920975,0.021323032677173615,0.03732462599873543,0.010566256009042263,4.3550582631723955e-05,1.7154837905763998e-06,9.486855355276944,-0.7185121120599187,9.18,-1.04
146,VFID0146-KAZ186,272.037708,69.5023333,1618.0,10.908041954040527,20.694904327392578,204.3362274169922,366.248291015625,563.4999389648438,462.42333984375,299.8381042480469,950.8565673828125,1014.225341796875,0.1955544650554657,0.2978290319442749,4.3440141677856445,2.537360429763794,0.32132551074028015,0.770394504070282,0.3382061719894409,0.006503485608845949,0.0002538828121032566,8.436321700139734,-1.889747082646597,,
147,VFID0147-UGC04739,135.951666,69.4871667,2200.0,77.90853881835938,134.34535217285156,994.9757080078125,1593.2784423828125,1942.199951171875,1205.1151123046875,716.6555786132812,2673.369140625,5398.70263671875,0.16785447299480438,2.272722005844116,5.388524532318115,1.638329267501831,0.22459949553012848,0.24689070880413055,0.09380855411291122,0.0004252550716046244,1.7173731976072304e-05,9.063708559391417,-0.7988761027926204,9.0,-0.92
148,VFID0148-UGC10736,257.019447,69.464317,490.70001220703125,217.54055786132812,380.8597717285156,22689.107421875,25711.421875,351.0047912597656,2543.771484375,1040.102783203125,3016.052734375,3746.788330078125,0.1329202800989151,0.17955763638019562,0.21986155211925507,0.04904069006443024,0.008654646575450897,0.02476748637855053,0.00880685355514288,8.9492357801646e-05,3.4675956612773007e-06,7.924795995797912,-3.0517827064400294,9.13,-1.48
149,VFID0149-NGC3654,171.044667,69.4130833,1573.3,347.2724304199219,516.9692993164062,4223.5263671875,7265.34326171875,8215.322265625,5599.64990234375,3254.46337890625,13066.486328125,20522.875,0.00870406161993742,0.014503267593681812,0.44943946599960327,0.1790492981672287,0.05351192504167557,0.051221318542957306,0.019978538155555725,9.221630170941353e-05,3.6842004647041904e-06,9.523356206654793,-0.8735438865681957,9.63,-0.51
150,VFID0150-SDSSJ094515.30+692325.9,146.31578100000002,69.3902517,570.6,3.0334243774414062,5.066604137420654,31.243602752685547,45.84453582763672,15.126307487487793,11.739108085632324,9.78170108795166,-136.71095275878906,-321.171142578125,0.36259889602661133,23.640541076660156,4.210232734680176,1.556871771812439,0.4362625181674957,1.086138129234314,0.2534496486186981,0.0006707755383104086,2.7422131097409874e-05,5.835880731817395,-4.327809748811747,,
